tm,watts,temperature,cool_dd,heat_dd,dewPoint,pressure,humidity,windSpeed
2015-01-01 00:00:00,2.387494647648148,11.94,0.0,53.06,5.78,1020.81,0.76,5.94
2015-01-01 01:00:00,2.4745096502152784,13.04,0.0,51.96,6.14,1019.65,0.73,5.72
2015-01-01 02:00:00,2.2888356944282404,15.46,0.0,49.54,7.16,1019.15,0.69,5.55
2015-01-01 03:00:00,2.2682684182152784,16.73,0.0,48.269999999999996,7.04,1018.56,0.65,7.56
2015-01-01 04:00:00,2.246352327657408,16.96,0.0,48.04,6.33,1018.0,0.62,7.75
2015-01-01 05:00:00,2.198029030361112,16.62,0.0,48.379999999999995,5.45,1018.24,0.61,7.29
2015-01-01 06:00:00,2.2734695910555565,17.01,0.0,47.989999999999995,5.23,1018.8,0.59,6.41
2015-01-01 07:00:00,2.2344422890694435,17.78,0.0,47.22,5.12,1018.94,0.57,6.24
2015-01-01 08:00:00,2.2666364506041656,18.48,0.0,46.519999999999996,5.51,1019.51,0.56,7.48
2015-01-01 09:00:00,2.3426514711967594,22.42,0.0,42.58,5.67,1019.5,0.48,8.53
2015-01-01 10:00:00,2.305524074092593,25.42,0.0,39.58,5.38,1019.23,0.42,11.22
2015-01-01 11:00:00,2.2843630581203707,27.51,0.0,37.489999999999995,5.51,1018.76,0.38,12.2
2015-01-01 12:00:00,2.3221808873194454,28.7,0.0,36.3,5.66,1017.59,0.37,14.32
2015-01-01 13:00:00,2.2490086882916662,29.72,0.0,35.28,5.9,1016.26,0.36,13.77
2015-01-01 14:00:00,2.1181287011388887,30.37,0.0,34.629999999999995,5.96,1014.94,0.35,12.73
2015-01-01 15:00:00,2.0853434490439797,30.4,0.0,34.6,5.74,1014.33,0.34,13.2
2015-01-01 16:00:00,2.0557042386921305,29.77,0.0,35.230000000000004,5.9,1014.19,0.36,12.01
2015-01-01 17:00:00,2.149494871412037,28.13,0.0,36.870000000000005,6.44,1014.18,0.39,7.7
2015-01-01 18:00:00,2.3375790303402777,26.87,0.0,38.129999999999995,7.18,1014.1,0.43,6.85
2015-01-01 19:00:00,2.1759408127662043,26.3,0.0,38.7,7.79,1014.47,0.45,6.97
2015-01-01 20:00:00,2.095360812773149,25.88,0.0,39.120000000000005,9.08,1014.23,0.48,7.02
2015-01-01 21:00:00,2.1681224588518506,25.15,0.0,39.85,10.29,1014.09,0.53,7.48
2015-01-01 22:00:00,2.1666013220092584,27.74,0.0,37.260000000000005,11.18,1014.14,0.49,8.41
2015-01-01 23:00:00,2.2403350900648142,28.1,0.0,36.9,11.94,1014.38,0.5,8.44
2015-01-02 00:00:00,2.2041827263356484,28.95,0.0,36.05,13.05,1014.85,0.51,8.29
2015-01-02 01:00:00,1.9724984259351857,28.75,0.0,36.25,13.34,1015.13,0.52,7.18
2015-01-02 02:00:00,1.9244210468055547,27.29,0.0,37.71,13.15,1014.99,0.55,5.84
2015-01-02 03:00:00,1.9586294958935189,26.75,0.0,38.25,13.77,1015.62,0.57,7.33
2015-01-02 04:00:00,1.9206632690370364,26.89,0.0,38.11,14.17,1015.8,0.58,8.06
2015-01-02 05:00:00,1.9129956481342598,29.23,0.0,35.769999999999996,15.18,1016.16,0.55,8.06
2015-01-02 06:00:00,1.9444258359027782,30.03,0.0,34.97,15.52,1016.95,0.54,7.83
2015-01-02 07:00:00,1.9735760699444445,30.44,0.0,34.56,15.69,1018.17,0.54,8.01
2015-01-02 08:00:00,2.016936432618056,30.85,0.0,34.15,15.97,1019.34,0.53,8.89
2015-01-02 09:00:00,2.2114419984444447,32.79,0.0,32.21,16.56,1020.13,0.51,9.71
2015-01-02 10:00:00,2.1034401697314813,34.68,0.0,30.32,17.07,1020.89,0.48,10.75
2015-01-02 11:00:00,2.024721041664352,35.05,0.0,29.950000000000003,18.42,1020.8,0.5,13.23
2015-01-02 12:00:00,2.1648635108125003,35.69,0.0,29.310000000000002,18.19,1020.42,0.48,12.68
2015-01-02 13:00:00,2.2338204938240733,35.54,0.0,29.46,17.82,1021.04,0.48,12.36
2015-01-02 14:00:00,2.0526763991759256,35.45,0.0,29.549999999999997,17.6,1021.8,0.48,12.98
2015-01-02 15:00:00,1.9640200154259266,34.67,0.0,30.33,16.21,1022.7,0.46,13.44
2015-01-02 16:00:00,1.9447145267129635,33.74,0.0,31.259999999999998,15.17,1023.67,0.46,12.33
2015-01-02 17:00:00,2.192031815856481,31.46,0.0,33.54,15.03,1024.7,0.5,9.75
2015-01-02 18:00:00,2.3319638529074065,30.5,0.0,34.5,15.21,1025.8,0.52,9.62
2015-01-02 19:00:00,2.2762670293333334,29.6,0.0,35.4,14.98,1027.37,0.54,8.46
2015-01-02 20:00:00,2.353859390418981,29.22,0.0,35.78,14.66,1028.31,0.54,9.14
2015-01-02 21:00:00,2.1532606301249997,28.79,0.0,36.21,13.99,1029.47,0.53,9.22
2015-01-02 22:00:00,2.171475730439816,28.56,0.0,36.44,13.39,1030.65,0.52,9.3
2015-01-02 23:00:00,2.1508723636851848,27.82,0.0,37.18,13.32,1031.84,0.54,7.02
2015-01-03 00:00:00,2.131022376513889,26.59,0.0,38.41,12.33,1032.38,0.54,5.97
2015-01-03 01:00:00,2.036116319449075,25.01,0.0,39.989999999999995,12.18,1033.32,0.58,4.14
2015-01-03 02:00:00,1.950842240238426,23.88,0.0,41.120000000000005,11.76,1034.07,0.59,2.85
2015-01-03 03:00:00,1.9470919598726848,22.46,0.0,42.54,11.52,1030.68,0.62,3.25
2015-01-03 04:00:00,1.985956291148148,20.08,0.0,44.92,11.57,1031.07,0.69,2.12
2015-01-03 05:00:00,1.945446592090278,19.94,0.0,45.06,11.96,1031.78,0.71,2.33
2015-01-03 06:00:00,2.0670939017384256,19.38,0.0,45.620000000000005,11.62,1032.73,0.71,3.77
2015-01-03 07:00:00,2.1169739403263894,19.31,0.0,45.69,11.71,1033.48,0.72,3.01
2015-01-03 08:00:00,2.2339872994097227,18.51,0.0,46.489999999999995,11.84,1034.38,0.75,1.73
2015-01-03 09:00:00,2.333740498969908,21.87,0.0,43.129999999999995,12.67,1034.5,0.67,2.84
2015-01-03 10:00:00,2.5509606918935193,24.59,0.0,40.41,11.64,1034.5,0.57,4.01
2015-01-03 11:00:00,2.46922442131713,26.48,0.0,38.519999999999996,10.12,1034.28,0.49,5.01
2015-01-03 12:00:00,2.4197355812824077,27.76,0.0,37.239999999999995,10.07,1033.59,0.47,5.85
2015-01-03 13:00:00,2.430582407416666,28.88,0.0,36.120000000000005,10.25,1032.88,0.45,4.94
2015-01-03 14:00:00,2.3101509722314817,29.1,0.0,35.9,11.49,1032.45,0.47,6.02
2015-01-03 15:00:00,2.311429169224537,26.93,0.0,38.07,17.06,1032.56,0.66,6.38
2015-01-03 16:00:00,2.3039940920717594,25.46,0.0,39.54,19.15,1031.68,0.77,7.25
2015-01-03 17:00:00,2.4600977829282407,25.04,0.0,39.96,20.14,1030.15,0.81,4.47
2015-01-03 18:00:00,2.5079996270532394,24.91,0.0,40.09,21.23,1029.28,0.86,3.61
2015-01-03 19:00:00,2.4800088271759275,25.06,0.0,39.94,21.77,1028.67,0.87,3.33
2015-01-03 20:00:00,2.462018238159722,25.14,0.0,39.86,22.08,1030.21,0.88,2.99
2015-01-03 21:00:00,2.3843726311782407,25.76,0.0,39.239999999999995,22.81,1028.61,0.88,4.37
2015-01-03 22:00:00,2.2117038502939823,27.46,0.0,37.54,24.84,1026.53,0.9,3.66
2015-01-03 23:00:00,2.321393533967592,28.55,0.0,36.45,26.14,1025.9,0.91,5.07
2015-01-04 00:00:00,2.196166044231482,29.93,0.0,35.07,27.71,1023.74,0.91,5.46
2015-01-04 01:00:00,2.046124225803241,30.96,0.0,34.04,28.71,1021.58,0.91,5.4
2015-01-04 02:00:00,1.8104087525879635,31.99,0.0,33.010000000000005,29.56,1019.83,0.91,5.72
2015-01-04 03:00:00,1.7334274099606477,32.61,0.0,32.39,30.48,1018.46,0.92,5.69
2015-01-04 04:00:00,1.7286149331273148,33.18,0.0,31.82,31.19,1017.09,0.92,4.49
2015-01-04 05:00:00,1.7000231918680555,33.34,0.0,31.659999999999997,31.79,1016.12,0.94,4.28
2015-01-04 06:00:00,1.6387455606759258,32.95,0.0,32.05,31.63,1015.27,0.95,2.31
2015-01-04 07:00:00,1.722499189819445,33.12,0.0,31.880000000000003,31.91,1014.84,0.95,1.47
2015-01-04 08:00:00,1.821575005155093,33.14,0.0,31.86,31.74,1014.73,0.95,2.75
2015-01-04 09:00:00,2.0092190843773152,33.33,0.0,31.67,31.9,1014.09,0.94,1.82
2015-01-04 10:00:00,2.007166643530092,33.76,0.0,31.240000000000002,32.31,1012.45,0.94,4.01
2015-01-04 11:00:00,2.1180892078217592,34.06,0.0,30.939999999999998,32.64,1010.51,0.94,3.37
2015-01-04 12:00:00,2.124457911537037,34.53,0.0,30.47,33.26,1009.91,0.95,0.72
2015-01-04 13:00:00,2.3557916049328718,35.6,0.0,29.4,34.38,1008.54,0.95,1.77
2015-01-04 14:00:00,2.084654346710648,36.31,0.0,28.689999999999998,35.08,1007.12,0.95,3.5
2015-01-04 15:00:00,2.0089666075185195,36.61,0.0,28.39,35.32,1006.79,0.95,2.09
2015-01-04 16:00:00,1.9390806250092596,37.3,0.0,27.700000000000003,35.97,1005.83,0.95,4.02
2015-01-04 17:00:00,1.9742581815833329,38.46,0.0,26.54,37.14,1005.21,0.95,4.41
2015-01-04 18:00:00,2.0895004964120383,38.21,0.0,26.79,37.01,1004.82,0.95,3.98
2015-01-04 19:00:00,2.047459858560186,38.53,0.0,26.47,37.06,1004.82,0.94,2.99
2015-01-04 20:00:00,2.123347875523148,38.82,0.0,26.18,37.29,1004.45,0.94,4.84
2015-01-04 21:00:00,2.234182554011573,39.0,0.0,26.0,37.18,1004.08,0.93,3.92
2015-01-04 22:00:00,2.0780797710879626,41.62,0.0,23.380000000000003,38.58,1004.66,0.89,6.85
2015-01-04 23:00:00,2.0289043621412044,41.33,0.0,23.67,36.83,1004.62,0.84,6.51
2015-01-05 00:00:00,1.8177493595833332,41.12,0.0,23.880000000000003,35.54,1005.53,0.8,8.48
2015-01-05 01:00:00,1.7099575668680562,40.47,0.0,24.53,33.79,1006.39,0.77,11.2
2015-01-05 02:00:00,1.6288295936226858,39.86,0.0,25.14,30.66,1007.38,0.69,16.43
2015-01-05 03:00:00,1.5582466177800938,38.45,0.0,26.549999999999997,27.57,1008.31,0.65,11.23
2015-01-05 04:00:00,1.5811410082222224,38.03,0.0,26.97,26.27,1008.72,0.62,12.96
2015-01-05 05:00:00,1.6248243698495377,36.61,0.0,28.39,24.93,1009.61,0.62,13.37
2015-01-05 06:00:00,1.6544953934907412,35.27,0.0,29.729999999999997,21.53,1011.15,0.57,17.04
2015-01-05 07:00:00,1.8931577392013892,33.38,0.0,31.619999999999997,18.74,1013.07,0.54,18.45
2015-01-05 08:00:00,2.0274411162523145,31.8,0.0,33.2,15.92,1014.62,0.51,18.51
2015-01-05 09:00:00,2.110110486120369,30.95,0.0,34.05,13.39,1016.27,0.48,19.18
2015-01-05 10:00:00,2.088893338469908,29.85,0.0,35.15,11.47,1017.29,0.46,19.33
2015-01-05 11:00:00,2.0109267875347223,29.49,0.0,35.510000000000005,10.69,1017.49,0.45,17.65
2015-01-05 12:00:00,1.943981139416666,28.57,0.0,36.43,9.13,1017.32,0.43,17.78
2015-01-05 13:00:00,2.082286077678241,27.11,0.0,37.89,8.05,1017.87,0.44,20.04
2015-01-05 14:00:00,1.874924531928241,25.87,0.0,39.129999999999995,6.71,1019.07,0.43,18.25
2015-01-05 15:00:00,1.8542314634560184,24.78,0.0,40.22,3.47,1020.36,0.39,15.99
2015-01-05 16:00:00,1.9701188065763888,22.32,0.0,42.68,3.54,1021.81,0.44,19.79
2015-01-05 17:00:00,2.379020007708333,20.32,0.0,44.68,0.34,1023.26,0.41,16.98
2015-01-05 18:00:00,2.6486688297245373,18.6,0.0,46.4,0.39,1024.79,0.44,14.2
2015-01-05 19:00:00,2.665365429539352,17.23,0.0,47.769999999999996,-1.15,1026.55,0.43,16.62
2015-01-05 20:00:00,2.5851745190462982,16.19,0.0,48.81,-1.44,1027.91,0.45,13.85
2015-01-05 21:00:00,2.5554111754212965,15.05,0.0,49.95,-1.5,1027.7,0.47,11.58
2015-01-05 22:00:00,2.469261972747685,13.83,0.0,51.17,-1.98,1027.42,0.48,10.65
2015-01-05 23:00:00,2.5740722942361107,13.26,0.0,51.74,-2.48,1027.89,0.49,9.38
2015-01-06 00:00:00,2.6877049485486117,12.51,0.0,52.49,-2.13,1027.89,0.51,7.81
2015-01-06 01:00:00,2.491177096180556,12.07,0.0,52.93,-1.38,1028.78,0.54,7.34
2015-01-06 02:00:00,2.36896480968287,11.28,0.0,53.72,-1.08,1029.5,0.57,6.93
2015-01-06 03:00:00,2.337450987627315,10.74,0.0,54.26,-0.47,1029.49,0.6,5.9
2015-01-06 04:00:00,2.4043330632777784,10.34,0.0,54.66,-0.09,1028.83,0.62,5.99
2015-01-06 05:00:00,2.401626977914352,10.58,0.0,54.42,1.1,1028.17,0.65,3.45
2015-01-06 06:00:00,2.410733780861111,11.25,0.0,53.75,1.37,1028.28,0.64,4.6
2015-01-06 07:00:00,2.6054485313703704,11.64,0.0,53.36,1.33,1028.04,0.62,4.07
2015-01-06 08:00:00,2.557937926953704,12.75,0.0,52.25,1.55,1028.72,0.6,4.92
2015-01-06 09:00:00,2.7263983307430553,13.71,0.0,51.29,0.88,1028.36,0.56,5.54
2015-01-06 10:00:00,2.71881273405324,13.65,0.0,51.35,3.83,1027.98,0.64,6.23
2015-01-06 11:00:00,2.690996226847222,13.66,0.0,51.34,6.4,1026.68,0.72,4.47
2015-01-06 12:00:00,2.6178644470208328,14.39,0.0,50.61,8.16,1024.86,0.76,4.31
2015-01-06 13:00:00,2.511949963986112,15.07,0.0,49.93,8.15,1023.57,0.73,4.29
2015-01-06 14:00:00,2.5602936188240744,15.51,0.0,49.49,8.29,1022.63,0.73,3.85
2015-01-06 15:00:00,2.4863094830185184,15.58,0.0,49.42,7.99,1021.77,0.71,3.02
2015-01-06 16:00:00,2.447210663578703,15.42,0.0,49.58,7.85,1021.0,0.71,2.41
2015-01-06 17:00:00,2.799975982511574,15.0,0.0,50.0,8.53,1020.69,0.75,3.55
2015-01-06 18:00:00,2.827650370363427,14.1,0.0,50.9,9.56,1020.1,0.82,1.45
2015-01-06 19:00:00,2.8780125745717595,12.64,0.0,52.36,8.63,1019.64,0.84,0.49
2015-01-06 20:00:00,2.8349447042129645,9.61,0.0,55.39,6.09,1019.4,0.85,1.13
2015-01-06 21:00:00,2.833572420275463,7.64,0.0,57.36,3.9,1018.82,0.84,2.12
2015-01-06 22:00:00,2.8690327340763897,7.37,0.0,57.63,3.44,1018.59,0.84,2.44
2015-01-06 23:00:00,2.8281797196458345,5.59,0.0,59.41,1.64,1017.87,0.83,4.91
2015-01-07 00:00:00,2.724315246907408,5.12,0.0,59.88,1.38,1016.64,0.84,2.01
2015-01-07 01:00:00,2.6012273225509266,4.76,0.0,60.24,1.01,1015.3,0.84,1.35
2015-01-07 02:00:00,2.5781134104884256,5.56,0.0,59.44,1.1,1015.0,0.81,1.79
2015-01-07 03:00:00,2.4476390920810185,7.69,0.0,57.31,3.22,1014.97,0.81,3.83
2015-01-07 04:00:00,2.4647846219097214,10.01,0.0,54.99,5.12,1014.1,0.8,4.46
2015-01-07 05:00:00,2.4478414969375004,10.84,0.0,54.16,6.0,1013.21,0.8,4.37
2015-01-07 06:00:00,2.5912210982407395,10.98,0.0,54.019999999999996,5.94,1012.57,0.8,3.47
2015-01-07 07:00:00,2.709703876046297,9.78,0.0,55.22,4.69,1012.35,0.79,4.82
2015-01-07 08:00:00,2.756591473745371,10.32,0.0,54.68,5.34,1012.44,0.8,4.44
2015-01-07 09:00:00,2.6743798173842595,13.32,0.0,51.68,7.22,1012.11,0.76,8.52
2015-01-07 10:00:00,2.517718685701389,17.11,0.0,47.89,8.42,1011.56,0.68,10.12
2015-01-07 11:00:00,2.595423060703704,19.23,0.0,45.769999999999996,6.02,1011.02,0.56,12.61
2015-01-07 12:00:00,2.51088519804861,20.16,0.0,44.84,4.8,1010.47,0.51,15.52
2015-01-07 13:00:00,2.5034382561759267,20.02,0.0,44.980000000000004,5.15,1010.39,0.52,16.65
2015-01-07 14:00:00,2.4740646579097216,19.25,0.0,45.75,5.07,1011.33,0.53,15.13
2015-01-07 15:00:00,2.3285845447453712,17.96,0.0,47.04,2.03,1012.58,0.49,17.43
2015-01-07 16:00:00,2.3353071579143507,16.08,0.0,48.92,-2.66,1013.99,0.43,17.14
2015-01-07 17:00:00,2.6962212705902777,12.56,0.0,52.44,-7.06,1015.8,0.4,18.83
2015-01-07 18:00:00,2.959676800414353,9.24,0.0,55.76,-9.16,1017.63,0.42,21.02
2015-01-07 19:00:00,3.0589096296388902,6.54,0.0,58.46,-11.97,1019.19,0.41,15.79
2015-01-07 20:00:00,3.1252741100995363,4.61,0.0,60.39,-12.43,1020.2,0.44,17.06
2015-01-07 21:00:00,3.139042199087962,3.17,0.0,61.83,-13.94,1021.22,0.44,16.79
2015-01-07 22:00:00,3.088926077671297,1.96,0.0,63.04,-14.43,1022.01,0.45,13.3
2015-01-07 23:00:00,3.0056700977500013,0.67,0.0,64.33,-15.14,1022.55,0.46,12.96
2015-01-08 00:00:00,2.92440545267361,-0.43,0.0,65.43,-15.51,1022.84,0.48,12.87
2015-01-08 01:00:00,2.936862499981482,-1.5,0.0,66.5,-15.71,1023.59,0.5,13.68
2015-01-08 02:00:00,2.933860887354168,-2.56,0.0,67.56,-16.39,1024.41,0.5,12.71
2015-01-08 03:00:00,2.8477660519490735,-3.12,0.0,68.12,-17.14,1024.95,0.5,10.77
2015-01-08 04:00:00,2.885141383738425,-4.0,0.0,69.0,-16.87,1025.37,0.53,9.32
2015-01-08 05:00:00,2.8550293904212976,-4.2,0.0,69.2,-16.92,1025.81,0.53,7.86
2015-01-08 06:00:00,2.895381723268517,-4.74,0.0,69.74,-16.45,1026.71,0.56,8.4
2015-01-08 07:00:00,3.105875617296296,-4.49,0.0,69.49,-15.7,1027.66,0.57,8.87
2015-01-08 08:00:00,3.2231462037013867,-3.35,0.0,68.35,-14.0,1028.6,0.59,6.4
2015-01-08 09:00:00,3.2060691846550937,-0.88,0.0,65.88,-12.55,1028.68,0.57,7.31
2015-01-08 10:00:00,2.9431729809884257,3.27,0.0,61.73,-10.39,1028.4,0.52,7.38
2015-01-08 11:00:00,2.9986937474282405,7.62,0.0,57.38,-7.53,1027.72,0.49,8.14
2015-01-08 12:00:00,2.889882415111109,11.3,0.0,53.7,-4.71,1026.67,0.48,8.72
2015-01-08 13:00:00,2.6000030272685186,14.37,0.0,50.63,-3.11,1025.77,0.45,8.46
2015-01-08 14:00:00,2.4632105324305567,16.31,0.0,48.69,-2.6,1025.75,0.42,10.23
2015-01-08 15:00:00,2.472885228916666,17.69,0.0,47.31,-2.0,1025.83,0.41,9.54
2015-01-08 16:00:00,2.3231875745856487,18.05,0.0,46.95,-2.17,1026.1,0.4,11.31
2015-01-08 17:00:00,2.6005370293055554,16.13,0.0,48.870000000000005,-1.79,1025.93,0.44,7.19
2015-01-08 18:00:00,2.8790461033842583,15.54,0.0,49.46,-1.72,1025.6,0.46,5.95
2015-01-08 19:00:00,2.962558518532407,15.74,0.0,49.26,-0.8,1025.27,0.47,7.93
2015-01-08 20:00:00,2.7140506172986125,15.37,0.0,49.63,-0.15,1025.22,0.49,9.03
2015-01-08 21:00:00,2.6649891460949067,14.93,0.0,50.07,-0.11,1024.69,0.5,8.38
2015-01-08 22:00:00,2.726549274662038,14.46,0.0,50.54,0.14,1024.08,0.52,9.27
2015-01-08 23:00:00,2.690583814344907,14.34,0.0,50.66,0.45,1022.95,0.53,7.88
2015-01-09 00:00:00,2.6271401105995382,14.44,0.0,50.56,1.17,1022.07,0.55,8.78
2015-01-09 01:00:00,2.550316983023149,15.19,0.0,49.81,0.74,1020.86,0.52,10.13
2015-01-09 02:00:00,2.5385002829328704,15.68,0.0,49.32,-0.33,1019.73,0.48,12.76
2015-01-09 03:00:00,2.48569216562037,15.77,0.0,49.230000000000004,0.55,1018.49,0.5,12.4
2015-01-09 04:00:00,2.384955030881944,16.09,0.0,48.91,4.0,1017.24,0.58,10.91
2015-01-09 05:00:00,2.342037075608797,16.98,0.0,48.019999999999996,7.37,1016.11,0.65,9.96
2015-01-09 06:00:00,2.3483193286828694,18.09,0.0,46.91,11.32,1015.32,0.74,8.96
2015-01-09 07:00:00,2.4565899691504627,19.25,0.0,45.75,13.7,1015.05,0.79,9.89
2015-01-09 08:00:00,2.688817615761573,19.8,0.0,45.2,14.91,1015.16,0.81,10.59
2015-01-09 09:00:00,2.6611044470300924,20.11,0.0,44.89,14.99,1015.3,0.8,11.97
2015-01-09 10:00:00,2.6599464377731485,20.68,0.0,44.32,14.45,1015.35,0.76,11.95
2015-01-09 11:00:00,2.4473347248078707,21.63,0.0,43.370000000000005,13.44,1014.86,0.7,10.0
2015-01-09 12:00:00,2.4040754012245382,23.95,0.0,41.05,12.22,1013.98,0.6,12.75
2015-01-09 13:00:00,2.2652590817824074,25.45,0.0,39.55,11.02,1013.55,0.54,16.35
2015-01-09 14:00:00,2.368001782416666,26.45,0.0,38.55,10.22,1013.8,0.5,13.36
2015-01-09 15:00:00,2.2757080324097223,26.39,0.0,38.61,10.2,1014.51,0.5,11.37
2015-01-09 16:00:00,2.3423701620486117,26.43,0.0,38.57,8.51,1015.43,0.46,12.3
2015-01-09 17:00:00,2.509769940856481,24.85,0.0,40.15,7.6,1016.46,0.47,9.66
2015-01-09 18:00:00,2.6139939351805555,22.55,0.0,42.45,6.96,1017.64,0.5,7.7
2015-01-09 19:00:00,2.582716527775464,21.56,0.0,43.44,6.24,1018.72,0.51,6.27
2015-01-09 20:00:00,2.6695734593564824,18.19,0.0,46.81,6.03,1019.51,0.58,5.21
2015-01-09 21:00:00,2.775453906886574,14.35,0.0,50.65,5.98,1020.29,0.69,6.38
2015-01-09 22:00:00,2.5439559207800926,12.55,0.0,52.45,4.57,1020.75,0.7,4.8
2015-01-09 23:00:00,2.549713413037039,10.9,0.0,54.1,3.52,1021.15,0.71,3.58
2015-01-10 00:00:00,2.585149449594908,11.37,0.0,53.63,3.93,1021.64,0.71,5.04
2015-01-10 01:00:00,2.517382942393519,10.16,0.0,54.84,3.33,1022.25,0.73,6.0
2015-01-10 02:00:00,2.524123935178242,8.91,0.0,56.09,2.24,1022.94,0.74,5.24
2015-01-10 03:00:00,2.5282941872384246,7.6,0.0,57.4,0.2,1023.75,0.71,6.68
2015-01-10 04:00:00,2.4850424253981487,7.73,0.0,57.269999999999996,0.9,1024.22,0.73,7.24
2015-01-10 05:00:00,2.5730232381712947,5.72,0.0,59.28,-0.65,1024.79,0.74,3.29
2015-01-10 06:00:00,2.6485672839583327,5.1,0.0,59.9,-2.11,1025.59,0.71,5.77
2015-01-10 07:00:00,2.738424272127316,6.16,0.0,58.84,-2.03,1026.58,0.68,6.2
2015-01-10 08:00:00,2.8627945782152784,4.83,0.0,60.17,-1.92,1027.76,0.73,6.3
2015-01-10 09:00:00,2.8253627674675923,10.92,0.0,54.08,0.96,1029.18,0.63,7.23
2015-01-10 10:00:00,2.774107752064816,15.4,0.0,49.6,1.55,1029.91,0.53,10.97
2015-01-10 11:00:00,2.6137430658333347,16.84,0.0,48.16,0.12,1029.98,0.47,11.32
2015-01-10 12:00:00,2.8001692746875,17.8,0.0,47.2,-0.81,1029.87,0.43,11.02
2015-01-10 13:00:00,2.5366600025763884,18.67,0.0,46.33,-1.24,1029.74,0.41,10.5
2015-01-10 14:00:00,2.240931391488427,19.56,0.0,45.44,-2.08,1029.63,0.38,9.88
2015-01-10 15:00:00,2.152123413050926,19.66,0.0,45.34,-3.31,1029.88,0.35,9.84
2015-01-10 16:00:00,2.3946056764490744,19.27,0.0,45.730000000000004,-4.31,1030.64,0.34,9.14
2015-01-10 17:00:00,2.573448490219905,16.83,0.0,48.17,-4.8,1030.33,0.37,6.81
2015-01-10 18:00:00,2.7380110288287027,13.41,0.0,51.59,-5.63,1030.71,0.41,5.34
2015-01-10 19:00:00,2.7415802649305565,10.11,0.0,54.89,-4.18,1030.51,0.51,3.32
2015-01-10 20:00:00,2.9108325617337965,6.87,0.0,58.13,-4.23,1030.96,0.59,4.91
2015-01-10 21:00:00,2.8948646347708338,4.13,0.0,60.87,-5.17,1032.06,0.64,3.81
2015-01-10 22:00:00,2.885279449585649,4.39,0.0,60.61,-4.63,1032.55,0.65,5.15
2015-01-10 23:00:00,3.0054090432106477,3.52,0.0,61.48,-4.68,1032.94,0.68,3.6
2015-01-11 00:00:00,2.9112714840902787,1.71,0.0,63.29,-5.97,1033.49,0.69,5.36
2015-01-11 01:00:00,2.682655223738428,1.21,0.0,63.79,-5.67,1034.05,0.72,3.45
2015-01-11 02:00:00,2.7146756584467595,0.89,0.0,64.11,-5.51,1034.92,0.74,3.33
2015-01-11 03:00:00,2.761380357506944,0.52,0.0,64.48,-6.29,1035.37,0.72,3.83
2015-01-11 04:00:00,2.732992073064815,0.8,0.0,64.2,-5.88,1035.41,0.73,5.62
2015-01-11 05:00:00,2.7394772968171286,0.46,0.0,64.54,-6.44,1035.95,0.72,3.24
2015-01-11 06:00:00,2.786149287555555,0.54,0.0,64.46,-6.01,1036.83,0.73,2.35
2015-01-11 07:00:00,2.9091987088425935,2.71,0.0,62.29,-3.78,1037.09,0.74,2.13
2015-01-11 08:00:00,2.9685281224189826,5.22,0.0,59.78,-2.03,1037.56,0.71,0.81
2015-01-11 09:00:00,3.099331687231482,8.69,0.0,56.31,0.33,1038.27,0.68,3.74
2015-01-11 10:00:00,2.9440494778726856,12.88,0.0,52.12,1.5,1038.22,0.6,3.55
2015-01-11 11:00:00,2.926893984025462,17.11,0.0,47.89,2.68,1037.29,0.52,5.21
2015-01-11 12:00:00,2.8928539068981483,19.99,0.0,45.010000000000005,3.15,1036.15,0.47,5.96
2015-01-11 13:00:00,3.0426628317800923,22.36,0.0,42.64,2.58,1034.91,0.42,7.28
2015-01-11 14:00:00,2.8162391126504644,23.41,0.0,41.59,3.59,1034.27,0.42,6.7
2015-01-11 15:00:00,2.712770005131945,24.19,0.0,40.81,4.11,1034.03,0.41,5.44
2015-01-11 16:00:00,2.6653521424861117,24.85,0.0,40.15,5.26,1034.1,0.42,5.89
2015-01-11 17:00:00,2.633449194953704,25.06,0.0,39.94,7.16,1034.21,0.46,5.56
2015-01-11 18:00:00,2.6638418646944437,25.13,0.0,39.870000000000005,8.83,1034.46,0.49,5.91
2015-01-11 19:00:00,2.566526193430556,25.67,0.0,39.33,10.44,1034.6,0.52,6.13
2015-01-11 20:00:00,2.6163375411574057,26.09,0.0,38.91,11.64,1034.48,0.54,5.44
2015-01-11 21:00:00,2.5486326748888892,26.53,0.0,38.47,12.5,1033.63,0.55,4.2
2015-01-11 22:00:00,2.4178097865416666,27.25,0.0,37.75,14.29,1032.96,0.58,6.24
2015-01-11 23:00:00,2.2700418981481483,27.74,0.0,37.260000000000005,15.42,1032.29,0.59,6.25
2015-01-12 00:00:00,2.257272582305556,28.37,0.0,36.629999999999995,16.87,1031.67,0.62,6.44
2015-01-12 01:00:00,2.2362017103888885,29.0,0.0,36.0,17.39,1030.96,0.61,7.23
2015-01-12 02:00:00,1.9202082587546287,29.28,0.0,35.72,18.5,1030.52,0.64,6.96
2015-01-12 03:00:00,1.8997154115231485,30.07,0.0,34.93,18.79,1030.3,0.62,7.08
2015-01-12 04:00:00,1.9557853858148149,28.77,0.0,36.230000000000004,23.24,1029.6,0.79,5.64
